person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_home_ownership,loan_intent,loan_grade,cb_person_default_on_file,loan_status
29,83530,9,40560,15.913373299372696,0.24672742230207972,22,736,OWN,MEDICAL,G,N,0
64,56224,3,47686,18.679502598302825,0.17576124855334185,13,830,MORTGAGE,MEDICAL,B,N,0
18,27788,8,11374,8.804558616402751,0.3118393699271185,12,572,RENT,EDUCATION,A,N,1
43,48082,21,5675,15.417715654013584,0.07490740514814284,10,729,MORTGAGE,EDUCATION,E,Y,1
31,143287,23,2170,14.38119488780238,0.11506086960781313,3,512,OWN,EDUCATION,B,N,1
55,109570,22,42449,6.420748428066824,0.3628662803399451,4,403,MORTGAGE,PERSONAL,C,Y,1
54,121015,26,44485,21.366156353506057,0.11396338411906298,1,491,MORTGAGE,PERSONAL,D,N,1
28,96816,1,13450,11.713648012856835,0.3378988407066901,13,679,RENT,PERSONAL,A,N,1
53,103588,18,11680,16.49164395103759,0.0746080793390145,24,380,MORTGAGE,HOMEIMPROVEMENT,G,N,1
30,36531,0,11068,15.295684698662688,0.2333220256036132,4,848,OWN,MEDICAL,F,N,0
60,108340,24,36230,15.265210091408845,0.12983426155453207,22,676,MORTGAGE,PERSONAL,A,N,0
20,114439,28,47418,7.1444478841697485,0.0993363271408339,11,453,MORTGAGE,HOMEIMPROVEMENT,A,N,1
50,64857,6,27206,13.469640184986655,0.30516475257555237,19,539,MORTGAGE,MEDICAL,A,N,1
23,30142,16,1287,14.047335184131404,0.4677510974025298,11,673,OWN,PERSONAL,G,N,1
67,135053,2,23337,19.67285680728897,0.07465417156559698,12,503,MORTGAGE,EDUCATION,E,N,1
27,68355,19,21666,21.80037663841397,0.23969941169811543,11,649,OWN,VENTURE,E,N,1
22,29866,19,2161,15.899645562000359,0.36839094698544966,6,442,MORTGAGE,PERSONAL,F,N,1
40,90067,20,36131,6.73565908129981,0.25820952425952215,12,488,RENT,VENTURE,E,N,1
27,130990,29,25535,9.736989411930924,0.41292317574736037,27,571,RENT,PERSONAL,G,N,1
61,123634,2,33528,8.298680537054622,0.13084039213885926,9,831,RENT,EDUCATION,F,N,0
19,123814,2,39751,7.492301263782495,0.4818173922624832,25,599,OWN,VENTURE,F,N,1
30,145426,16,17527,12.317985972356151,0.2233231824976432,10,725,OWN,HOMEIMPROVEMENT,E,N,1
57,84027,6,41975,9.58787004308764,0.20370633482492378,3,345,OWN,EDUCATION,B,N,1
19,77906,26,24853,9.366062236230245,0.44357260752642463,3,394,MORTGAGE,VENTURE,E,N,1
37,48138,25,15758,6.093863491525353,0.303740164351295,20,363,OWN,VENTURE,B,N,1
18,112601,13,1244,5.353400895908678,0.2823999538562697,28,712,OWN,EDUCATION,C,Y,0
54,49956,16,4178,7.055364852995636,0.3771400637877939,23,308,OWN,EDUCATION,E,N,1
26,127268,17,32831,8.44394958847266,0.31092540722649065,16,758,OWN,EDUCATION,C,N,0
34,124797,12,3176,13.619674576964062,0.1231320401407019,3,708,RENT,MEDICAL,E,N,0
26,144917,19,38770,15.210405225976892,0.35338893028921836,10,769,MORTGAGE,HOMEIMPROVEMENT,C,N,0
28,146303,28,34654,7.811838363467311,0.11006099567695782,24,805,RENT,PERSONAL,D,N,0
32,96295,19,27627,13.495666830483726,0.4126359674003279,11,372,MORTGAGE,VENTURE,C,N,1
41,25439,20,47489,11.834976846518545,0.49538146897052193,8,383,MORTGAGE,PERSONAL,B,N,1
55,67241,26,45910,8.668472869959121,0.21982443123864936,6,358,RENT,EDUCATION,A,N,1
52,62533,17,25881,5.1368149629672715,0.2501401541909057,20,320,OWN,HOMEIMPROVEMENT,F,Y,1
47,48270,3,36422,14.340357330434834,0.07089514496726554,11,757,RENT,HOMEIMPROVEMENT,C,N,0
48,98815,0,12984,18.713034985303985,0.05617993463716023,28,456,MORTGAGE,MEDICAL,A,N,1
66,59279,17,24776,9.52554668287614,0.46463870069434743,27,628,MORTGAGE,EDUCATION,G,N,1
22,129787,0,18755,7.636136597933588,0.10788082719763642,21,502,OWN,VENTURE,D,Y,1
61,43888,25,8135,22.740854888939236,0.25060043640176166,12,405,RENT,MEDICAL,D,Y,1
67,37630,25,1320,10.500495449755956,0.41690958073500267,16,421,MORTGAGE,EDUCATION,G,Y,1
31,81063,12,38422,9.472252395853296,0.4501934419677438,18,617,RENT,MEDICAL,G,Y,1
28,138527,19,29635,22.141938792198317,0.28372895837756046,13,481,OWN,PERSONAL,G,N,1
26,143239,19,22684,21.342141983335225,0.30426463623917743,22,615,OWN,EDUCATION,B,N,1
51,147896,22,24238,13.966929410492671,0.35135778760847264,3,705,MORTGAGE,VENTURE,G,N,1
29,55144,9,22889,14.784777228555491,0.4826221115646719,15,369,OWN,VENTURE,B,N,1
52,72161,26,31313,9.35497409668044,0.3212014824250273,22,459,MORTGAGE,EDUCATION,C,N,1
52,116718,10,33535,6.5660334095911495,0.3017638667553558,28,539,MORTGAGE,MEDICAL,E,N,1
18,145873,8,49899,16.46863650711322,0.056540360869695806,21,822,OWN,HOMEIMPROVEMENT,G,N,0
57,111074,8,11770,6.966898431804262,0.08642736591006023,14,437,OWN,EDUCATION,G,N,1
39,97360,4,40321,13.985490939132996,0.3097272319807983,18,794,RENT,VENTURE,D,N,0
46,70979,25,21426,23.809943970260214,0.4713081745132414,28,546,RENT,PERSONAL,A,N,1
25,117661,0,45327,24.05668778341169,0.44001110677972777,29,842,MORTGAGE,VENTURE,E,Y,1
28,26979,16,42777,9.786645730947171,0.4921605153464921,14,823,RENT,HOMEIMPROVEMENT,D,N,0
58,46189,21,47250,17.48226840091309,0.2875253169025733,5,542,MORTGAGE,VENTURE,C,N,1
54,62600,1,8498,14.481525282157152,0.4045689222969951,21,635,OWN,HOMEIMPROVEMENT,G,N,1
31,79560,23,40404,22.51370255172212,0.4281801491702032,14,721,OWN,EDUCATION,D,N,1
47,98040,12,41130,10.428617285521064,0.3416142457988878,25,493,RENT,VENTURE,B,N,1
52,143257,8,17395,5.0740481366483365,0.20243745689652826,27,607,MORTGAGE,MEDICAL,A,Y,1
38,81558,28,3537,8.251224118628302,0.2614902955960075,8,805,MORTGAGE,MEDICAL,A,N,0
54,106205,3,20226,11.99045602338796,0.43606268250960545,28,580,RENT,VENTURE,B,Y,1
22,26910,4,16216,11.314422595409772,0.1843465666919738,28,738,MORTGAGE,VENTURE,G,N,0
36,77713,10,19613,20.827258382457718,0.4656844090699918,23,782,MORTGAGE,PERSONAL,G,N,1
31,66857,23,4009,18.611213322776756,0.1534128536401993,15,522,OWN,VENTURE,E,N,1
43,54964,18,25368,10.991126392297945,0.3872823868205513,28,416,MORTGAGE,PERSONAL,B,N,1
21,105667,20,30327,14.154876343324268,0.3337516554555823,29,491,MORTGAGE,PERSONAL,G,N,1
42,45227,2,15209,6.9111820791667045,0.38731974850434303,15,815,MORTGAGE,PERSONAL,A,Y,1
62,25978,11,49443,22.962928896402016,0.24680640759466765,19,829,RENT,PERSONAL,G,N,1
59,107527,25,16029,23.70849648897068,0.46968847814929304,26,606,RENT,EDUCATION,C,Y,1
42,37153,18,3077,24.59607070761876,0.33461249108516483,20,831,RENT,MEDICAL,G,N,1
35,79765,18,14907,22.371056615716753,0.17973311204941533,6,421,MORTGAGE,PERSONAL,E,Y,1
57,119084,12,37635,8.47921775392451,0.3373047817934647,19,453,MORTGAGE,MEDICAL,F,Y,1
25,128212,27,49920,5.923929664032577,0.17906708624316403,27,836,RENT,PERSONAL,D,N,0
56,59071,6,5873,16.59193454825348,0.1821345762919434,25,751,RENT,MEDICAL,F,N,1
57,132990,14,9635,23.25210053766221,0.22981933022939055,8,468,MORTGAGE,VENTURE,C,Y,1
31,89519,22,34065,8.547027233194857,0.43359368790610353,6,358,MORTGAGE,VENTURE,F,N,1
49,29503,6,46863,5.140858292482838,0.2751340434772964,20,600,OWN,MEDICAL,G,N,1
68,80703,25,42804,21.109920920644885,0.35550537900359336,23,849,RENT,PERSONAL,E,N,1
55,84379,7,34783,6.5359136857346805,0.22638548312350837,29,416,MORTGAGE,EDUCATION,A,Y,1
50,115457,4,35152,13.274120638200609,0.16862244791309666,15,426,RENT,MEDICAL,A,N,1
40,77866,20,42513,18.5777467437757,0.4795880723223041,27,704,RENT,HOMEIMPROVEMENT,C,N,1
32,36905,13,30092,9.735951709123603,0.32161156120537815,3,698,RENT,EDUCATION,F,Y,1
50,65838,3,18653,6.679251268934534,0.4702781023622232,10,814,OWN,HOMEIMPROVEMENT,E,N,0
42,145200,22,33463,20.400424569116574,0.14153585098924176,15,797,MORTGAGE,MEDICAL,D,N,1
34,78279,9,35028,17.60350169774083,0.11610237376081975,24,827,MORTGAGE,PERSONAL,G,N,1
50,109489,19,41469,24.769809689736096,0.43512030820575665,16,697,RENT,HOMEIMPROVEMENT,F,N,1
64,46806,14,21947,11.886160666399185,0.35641274567776315,17,564,MORTGAGE,MEDICAL,F,N,1
19,65000,17,30978,6.235247725803994,0.1339603246641386,19,562,OWN,EDUCATION,D,N,0
31,42168,19,23056,19.687000706705916,0.171211865298592,11,697,RENT,PERSONAL,B,N,1
57,90119,12,30007,15.434668377064913,0.41029877368639,16,826,OWN,HOMEIMPROVEMENT,G,N,1
57,58714,28,44169,9.264078627782702,0.25424087899817127,5,735,OWN,MEDICAL,C,N,0
68,74093,7,49287,20.634579780095187,0.3517432279277409,5,659,MORTGAGE,PERSONAL,G,N,1
56,75419,8,45632,9.075109716998874,0.1932584099612049,26,428,MORTGAGE,PERSONAL,E,N,1
68,69145,15,49449,10.213233096658731,0.22155347874869452,14,540,OWN,VENTURE,C,N,1
23,125432,18,6543,6.850571087334383,0.49582065138039727,18,521,MORTGAGE,PERSONAL,D,Y,1
23,97425,15,22067,12.988645580617089,0.16142768922862333,26,513,OWN,MEDICAL,E,N,1
20,112949,6,46256,13.37858447874838,0.2779053696664313,8,434,OWN,EDUCATION,A,N,1
24,97811,13,26097,15.291235806965968,0.4299810544357395,5,685,RENT,VENTURE,A,N,1
68,22461,27,43847,19.17928534247555,0.15765044614963608,7,602,OWN,MEDICAL,G,N,1
25,34291,13,44512,23.122018573608514,0.2368461905079488,16,586,OWN,MEDICAL,E,N,1
59,66804,24,4809,7.754681977756173,0.32679107931649476,23,488,MORTGAGE,MEDICAL,C,Y,1
69,96971,26,23191,6.086961966973141,0.2665346681637961,14,596,RENT,HOMEIMPROVEMENT,C,N,0
32,113471,3,22267,5.370624671886666,0.25677601995664284,5,825,MORTGAGE,HOMEIMPROVEMENT,A,N,0
64,84946,25,8206,7.872427561376325,0.2131293790949556,24,688,RENT,EDUCATION,A,N,0
46,118989,14,22057,18.15898971563252,0.3139908474987163,9,758,MORTGAGE,MEDICAL,D,N,1
50,104080,2,29992,19.549541559929935,0.33096771406562464,4,560,OWN,HOMEIMPROVEMENT,E,N,1
69,141719,4,47514,20.730114270562442,0.34398029340561315,4,412,RENT,HOMEIMPROVEMENT,C,N,1
47,81332,0,16995,9.874164238086854,0.08166564855771319,16,335,RENT,HOMEIMPROVEMENT,D,N,1
56,97794,2,49803,11.117896265230398,0.333965379070422,24,378,RENT,EDUCATION,C,N,1
44,50841,14,45439,14.662692911309989,0.4789567304515548,17,574,RENT,EDUCATION,A,N,1
53,144447,23,14210,6.26366193720453,0.29344380598763764,15,577,MORTGAGE,MEDICAL,E,N,1
46,140029,26,18793,17.222830464224923,0.3718701871291599,4,611,MORTGAGE,VENTURE,B,N,1
55,68758,7,27270,24.674700673515154,0.300529538491648,6,828,RENT,MEDICAL,E,N,1
50,134726,28,6197,12.216126227560052,0.43463327836639043,16,503,RENT,HOMEIMPROVEMENT,F,N,1
54,96272,3,49321,20.05694950182768,0.468312392568906,29,316,RENT,HOMEIMPROVEMENT,B,N,1
44,57643,1,8452,15.000678311392159,0.1328989546833617,4,775,MORTGAGE,PERSONAL,G,Y,1
50,70408,28,42486,7.556236887207655,0.24658701645070696,6,810,RENT,MEDICAL,G,N,0
21,63950,23,15859,16.644748976051726,0.22657194541972459,5,509,RENT,HOMEIMPROVEMENT,D,N,1
39,76849,23,28236,10.9974853688813,0.2323468054846754,16,798,RENT,HOMEIMPROVEMENT,B,N,0
19,120500,9,32899,5.688064169069165,0.10648588155254415,25,701,MORTGAGE,VENTURE,B,Y,0
27,48044,3,33083,17.698594602354873,0.4161270766913237,16,728,OWN,PERSONAL,D,N,1
22,125469,2,3172,22.178646986494552,0.06609480935672087,10,377,OWN,MEDICAL,E,N,1
27,145588,1,46926,11.895395337997483,0.2877019734772206,9,379,MORTGAGE,EDUCATION,D,N,1
50,35997,24,17663,12.805910944255409,0.34784527462011106,4,605,OWN,MEDICAL,F,N,1
55,99751,16,28540,22.820433659344232,0.14336124712649473,29,357,RENT,MEDICAL,A,N,1
30,118605,22,20053,21.272176267347117,0.45763258644445803,14,829,RENT,VENTURE,G,N,1
48,43911,20,12085,19.29905647103554,0.4273471431611569,4,507,MORTGAGE,MEDICAL,A,N,1
64,75533,23,31564,9.975941275062958,0.26198767826776637,12,810,MORTGAGE,VENTURE,G,N,0
53,102566,19,25209,23.20433309933289,0.23501701955306242,24,434,OWN,VENTURE,B,N,1
62,114870,22,4981,8.08831515078426,0.15645556634499502,10,821,OWN,HOMEIMPROVEMENT,D,N,0
41,34571,12,22153,17.535410388344438,0.3784969510902336,4,382,RENT,EDUCATION,D,N,1
69,128255,4,6247,5.576023610930374,0.10928470983438388,18,343,MORTGAGE,VENTURE,D,N,1
32,149226,29,11553,17.874396126498915,0.35610698922970235,13,782,OWN,PERSONAL,F,N,0
46,114463,20,21811,10.542887037467196,0.4291056437532861,13,792,OWN,PERSONAL,F,N,0
25,77941,29,30845,13.9935395436744,0.1528122091626607,14,798,RENT,EDUCATION,E,N,0
22,78005,8,7135,11.905291041141062,0.4398923313044403,18,317,RENT,VENTURE,C,Y,1
46,106250,24,6573,8.455135124924197,0.06499543974777881,1,593,RENT,EDUCATION,G,N,0
64,78712,28,14731,17.43961580187748,0.4607543234239364,21,447,RENT,HOMEIMPROVEMENT,C,N,1
21,63541,24,8189,22.63951110281215,0.10326300253308411,16,771,OWN,PERSONAL,C,N,1
29,43387,27,15541,24.181684845648068,0.3405916300721147,15,471,MORTGAGE,MEDICAL,G,Y,1
62,113980,21,44646,8.846927263078301,0.16253711101127383,22,830,MORTGAGE,PERSONAL,E,N,0
19,68908,5,12087,19.347455481259466,0.4264485760263262,25,419,RENT,VENTURE,D,N,1
44,105457,4,47435,18.286787332113647,0.2805351624119599,5,365,RENT,EDUCATION,C,N,1
48,33057,24,3776,11.867555791491451,0.1108585360609256,29,440,OWN,PERSONAL,D,N,1
68,84028,9,43079,5.381983987074516,0.3069462070966903,6,745,RENT,MEDICAL,B,Y,1
68,130804,7,28564,18.795824946257323,0.23354717458864244,6,805,MORTGAGE,MEDICAL,C,N,1
53,139246,6,29835,23.909897211190003,0.3476515174758955,3,488,RENT,EDUCATION,B,N,1
53,75731,6,8697,17.642402438313027,0.4468564781435568,16,457,MORTGAGE,EDUCATION,E,N,1
43,44858,5,15629,13.705854483752681,0.2342251090325383,12,545,RENT,PERSONAL,A,N,1
60,68689,20,9386,15.503077882232567,0.18044630579023685,4,332,RENT,VENTURE,F,N,1
44,64638,28,18046,8.99257615319835,0.056531792537423964,1,660,MORTGAGE,HOMEIMPROVEMENT,G,Y,1
22,111598,19,9044,20.01088327507475,0.3086775670369437,4,629,OWN,MEDICAL,E,N,1
37,122386,2,10615,19.92839660019698,0.2310236453441451,1,811,OWN,EDUCATION,E,Y,1
28,66486,18,48802,7.910346007748499,0.21859214855667292,21,370,RENT,HOMEIMPROVEMENT,E,N,1
27,40567,21,6060,22.55956764999318,0.13232089457789564,27,612,RENT,HOMEIMPROVEMENT,C,N,1
57,49739,14,11900,10.383794789466105,0.24352490533607346,27,378,MORTGAGE,HOMEIMPROVEMENT,B,N,1
55,77804,3,6581,24.6451212187323,0.4929988791125157,8,468,MORTGAGE,VENTURE,F,Y,1
23,128821,27,35782,12.658060280744916,0.18398936915250996,24,479,RENT,EDUCATION,C,Y,1
25,23754,11,21173,8.557681174689993,0.3198669860336451,5,559,MORTGAGE,MEDICAL,A,N,1
40,47044,5,13997,12.034402226913045,0.39941909659205005,26,785,OWN,EDUCATION,G,N,0
64,87260,18,44403,13.803606573943863,0.38712102042943924,2,304,OWN,PERSONAL,G,N,1
43,86912,3,47416,6.386155460765897,0.19794842937166585,12,596,MORTGAGE,MEDICAL,F,N,0
63,145623,14,8148,16.56436762446579,0.3248870375825827,22,659,MORTGAGE,EDUCATION,G,N,1
60,28706,8,19748,16.952648797378007,0.44206910837157076,17,416,MORTGAGE,MEDICAL,G,N,1
29,28894,4,15022,19.778609106989443,0.05695134247988508,7,656,OWN,PERSONAL,E,Y,1
43,38037,12,21013,5.583397845814866,0.24608046057948846,11,738,RENT,MEDICAL,D,N,0
30,103986,22,39687,15.824764288676603,0.15092303820885739,4,630,MORTGAGE,HOMEIMPROVEMENT,A,N,1
57,101942,25,16886,6.058148665413288,0.22488453067947756,5,824,MORTGAGE,VENTURE,B,N,0
35,71612,17,26256,19.02288439933307,0.23719532358885875,6,487,MORTGAGE,PERSONAL,A,N,1
42,49725,29,31005,6.1145597140196895,0.38600193415398665,11,580,RENT,MEDICAL,C,Y,1
50,25926,29,7638,23.234556966832653,0.09221984257794942,1,810,MORTGAGE,PERSONAL,G,N,1
64,124555,4,38419,19.04165133768993,0.28066275640962973,25,765,MORTGAGE,HOMEIMPROVEMENT,D,Y,1
57,29496,24,34377,15.147795301703141,0.30388765630943537,10,414,OWN,VENTURE,C,N,1
60,76447,15,41708,13.8300784656235,0.272370921598312,20,535,MORTGAGE,PERSONAL,F,N,1
29,121604,26,44116,7.613452608265248,0.379342963878224,24,637,OWN,HOMEIMPROVEMENT,E,N,1
61,49806,18,37634,10.819987791293261,0.22270606515808133,21,821,RENT,HOMEIMPROVEMENT,G,Y,1
53,108199,13,17755,22.379182100417925,0.4752351786380342,11,498,MORTGAGE,HOMEIMPROVEMENT,E,Y,1
65,61321,24,24382,23.089056231249877,0.26681154914252364,24,349,MORTGAGE,MEDICAL,A,Y,1
21,142041,29,23394,5.014954167410622,0.3070462593266589,17,441,OWN,EDUCATION,E,N,1
22,122031,15,3253,16.882727829551026,0.4214888705060372,8,827,RENT,PERSONAL,E,N,1
54,85095,26,38710,19.38601218050227,0.17385624766900512,27,813,RENT,EDUCATION,F,N,1
25,42656,14,46098,17.374939649152125,0.08384091294326111,13,329,OWN,HOMEIMPROVEMENT,B,N,1
59,75147,21,1864,6.63359529732708,0.3685027902631171,27,381,RENT,EDUCATION,B,N,1
66,111396,3,35036,9.354497975978045,0.2673553349967704,20,330,RENT,HOMEIMPROVEMENT,C,N,1
45,69666,6,41222,10.00680534762772,0.45342691293154763,18,632,RENT,HOMEIMPROVEMENT,G,Y,1
48,102368,15,14666,21.634492626101792,0.4922060219250953,27,476,RENT,VENTURE,C,N,1
26,58787,23,21955,14.26398872617841,0.22959920775862813,22,669,RENT,VENTURE,B,N,1
68,133767,21,46138,14.736564238824737,0.2369475573168474,16,846,RENT,EDUCATION,A,Y,1
46,82946,20,38997,23.697860931090172,0.23358317099257692,2,834,RENT,PERSONAL,B,Y,1
31,41727,21,17309,17.74171777709431,0.19604934937891677,5,405,RENT,EDUCATION,C,N,1
57,128351,20,5054,22.973354031053276,0.40175919399487886,18,396,MORTGAGE,PERSONAL,D,N,1
58,115081,7,1935,14.13017710683066,0.39154809312082745,3,529,OWN,EDUCATION,G,Y,1
39,142721,16,45940,7.988725170365885,0.2653901917477362,27,526,RENT,MEDICAL,E,N,1
28,130058,15,23778,23.598711881481712,0.07009754737050444,22,670,OWN,MEDICAL,F,N,1
40,88056,26,44298,14.174102313350765,0.18930168568088307,17,399,RENT,PERSONAL,D,Y,1
18,23081,22,49328,8.632628437576438,0.1815363709496769,16,744,RENT,VENTURE,D,N,0
63,54196,9,49924,11.047914806078445,0.4149892607901163,6,767,MORTGAGE,PERSONAL,E,N,1
54,56735,9,17709,6.0160517937788445,0.08940900803727864,19,354,OWN,EDUCATION,B,N,1
38,124749,26,10726,14.366011829127704,0.41255392056921686,7,494,OWN,HOMEIMPROVEMENT,G,N,1
43,100102,1,41542,22.062563438204734,0.35113264348961437,18,819,MORTGAGE,MEDICAL,A,Y,1
63,99578,29,21245,23.671609120133787,0.3795986566087021,14,723,MORTGAGE,HOMEIMPROVEMENT,D,N,1
53,45498,8,35753,23.652044150072875,0.24449593441326056,6,614,OWN,MEDICAL,A,N,1
40,96865,16,15252,7.504600512574935,0.3558766082007912,8,427,RENT,EDUCATION,F,N,1
18,51656,10,22316,12.64107765022114,0.32406302511811214,15,331,RENT,MEDICAL,F,N,1
68,87695,9,38371,5.564575193014127,0.3960410878528833,15,392,OWN,PERSONAL,F,N,1
57,57900,21,20162,22.103306899429455,0.2510464255107135,15,818,RENT,HOMEIMPROVEMENT,C,N,1
32,148392,24,16960,12.175115240425477,0.2627715312033361,16,557,MORTGAGE,HOMEIMPROVEMENT,D,N,1
38,137235,16,31791,17.622340557844694,0.3396093002329191,1,519,MORTGAGE,EDUCATION,F,N,1
64,104899,3,43230,19.29796876154577,0.09863487214987474,11,405,MORTGAGE,HOMEIMPROVEMENT,C,N,1
26,67701,15,26216,13.596893394863107,0.2463100017639428,27,847,OWN,EDUCATION,F,N,0
26,128777,19,33467,11.12884673100486,0.4873778803669125,29,715,OWN,VENTURE,B,N,0
27,39033,14,47934,24.244258202318893,0.06689854402702053,25,608,OWN,PERSONAL,D,N,1
69,143193,24,8754,24.289764500477084,0.19220212528987723,5,665,RENT,MEDICAL,C,N,1
43,30805,26,48014,10.788727360600438,0.19134941859021687,5,820,OWN,MEDICAL,F,N,0
58,55851,20,5078,14.592501934889162,0.33505885365609767,29,758,OWN,MEDICAL,G,N,0
52,46832,4,13853,24.45688317320045,0.09761016174086296,28,669,MORTGAGE,VENTURE,C,N,1
69,83437,5,5042,5.0973681531100645,0.3328448138954875,21,630,RENT,PERSONAL,F,N,0
42,135725,16,15389,13.253564967582985,0.09276810829322873,6,310,RENT,HOMEIMPROVEMENT,B,Y,1
43,33944,0,31425,7.009150993619368,0.09272914133824896,2,806,MORTGAGE,HOMEIMPROVEMENT,A,N,0
28,39873,24,3575,15.183159311252052,0.377682510734817,6,718,RENT,PERSONAL,F,N,1
55,60372,18,40522,5.493399090809743,0.19586082822475837,14,421,OWN,PERSONAL,A,N,1
19,109464,3,29179,13.137968627812558,0.4898403264711865,11,534,RENT,MEDICAL,D,Y,1
24,35379,16,35754,9.413981495706702,0.06680882139599972,4,630,MORTGAGE,HOMEIMPROVEMENT,B,N,0
35,137322,8,19624,15.666167249174816,0.2502979986730974,24,842,RENT,PERSONAL,G,N,0
44,56751,23,21350,24.91987298201399,0.10091117195331065,29,647,MORTGAGE,HOMEIMPROVEMENT,D,N,1
51,120082,1,27681,21.010722102534952,0.2081205350411489,27,711,OWN,PERSONAL,G,N,1
44,109822,7,24988,21.91284183248843,0.49920010277407273,25,523,OWN,EDUCATION,A,N,1
34,25110,14,16470,17.70529974718162,0.4499791302823393,9,452,MORTGAGE,MEDICAL,B,N,1
60,74341,6,25704,5.831196965445171,0.07174598398492861,24,511,OWN,PERSONAL,E,Y,1
61,32087,26,39736,9.135953520882882,0.30346512972155754,3,391,OWN,VENTURE,B,N,1
68,43762,5,30377,23.501291128941098,0.34152003717099605,26,630,RENT,PERSONAL,B,N,1
41,135812,0,29572,12.322262358575024,0.14429058077755658,16,766,OWN,EDUCATION,G,N,0
42,102617,14,8493,7.072734529615912,0.11529750802840262,11,527,MORTGAGE,VENTURE,E,N,0
24,120483,22,5103,19.04810731732404,0.45697151059948554,27,493,OWN,VENTURE,C,Y,1
69,29596,25,35844,10.989154478685093,0.4859673986675195,4,829,RENT,PERSONAL,C,N,0
23,123555,6,3994,10.377138258083434,0.4963517857938388,1,542,MORTGAGE,EDUCATION,C,N,1
41,127539,28,4744,24.959549111165206,0.40539279818058555,25,688,OWN,VENTURE,A,Y,1
50,38313,29,48234,22.162778500533086,0.3485759312323657,21,575,OWN,MEDICAL,B,N,1
66,133175,24,48291,13.15875636735682,0.20557861348684908,22,749,OWN,MEDICAL,F,N,0
46,86549,16,28332,24.60522415632998,0.1271292405461386,16,777,MORTGAGE,HOMEIMPROVEMENT,E,N,1
60,134914,1,6594,18.002264468384272,0.08554126971480427,19,779,RENT,HOMEIMPROVEMENT,F,N,0
39,43705,26,41299,19.840449037595207,0.3619838608481714,16,587,MORTGAGE,EDUCATION,A,N,1
43,87364,8,8371,5.630260861644231,0.40312553683071123,11,839,MORTGAGE,VENTURE,E,Y,1
45,93445,28,48315,7.432105186961142,0.421904143604741,26,629,RENT,MEDICAL,F,N,1
67,123892,8,19028,17.661702529924767,0.4611942514867094,8,769,MORTGAGE,MEDICAL,G,N,1
38,98645,12,36912,22.98047965298968,0.44596830363726814,23,833,MORTGAGE,EDUCATION,A,N,1
66,22023,5,14990,17.474874521751914,0.4998835725161417,1,766,OWN,VENTURE,A,N,1
24,139654,5,47851,7.680497886379836,0.15982880493526308,26,719,MORTGAGE,EDUCATION,A,N,0
34,79796,19,17626,7.315200924926493,0.39348842684549473,28,421,OWN,PERSONAL,E,N,1
37,100073,19,21469,21.883717916481633,0.31390678056865895,21,607,MORTGAGE,MEDICAL,F,N,1
58,112197,20,41722,7.786046774158287,0.16756030960411208,26,633,OWN,EDUCATION,F,N,0
66,84429,2,41037,15.404639210080509,0.4918573950291243,9,719,OWN,EDUCATION,D,N,1
37,124195,16,8130,5.742266399246045,0.45405414714841347,28,625,OWN,PERSONAL,A,N,0
39,81627,16,7828,6.613395347823547,0.10783205079985239,27,549,RENT,HOMEIMPROVEMENT,C,N,1
45,53848,11,42612,18.446965352857298,0.06177125404553893,12,394,MORTGAGE,MEDICAL,B,N,1
57,57804,15,47988,18.783628208550333,0.3597488430497046,22,595,MORTGAGE,EDUCATION,G,N,1
66,35379,14,40099,11.829388132168848,0.3218587829854408,8,483,MORTGAGE,MEDICAL,G,Y,1
24,79664,12,47165,9.312195304860895,0.47111703085001566,26,559,RENT,HOMEIMPROVEMENT,D,N,1
18,47766,22,18883,21.27420541514616,0.15530237922216644,17,485,OWN,EDUCATION,D,N,1
49,129126,0,44059,9.342064589397808,0.08797457655274418,10,708,MORTGAGE,PERSONAL,E,N,0
30,88099,16,19542,15.840541393327594,0.16664690019739392,27,368,RENT,MEDICAL,D,Y,1
47,56060,2,43932,24.36417681725811,0.05851743823015856,7,307,RENT,PERSONAL,F,N,1
40,114733,25,11450,7.957048757247676,0.0661517380350196,19,564,MORTGAGE,HOMEIMPROVEMENT,E,N,0
68,89122,14,21423,23.817525349894176,0.46168601266434184,25,783,OWN,HOMEIMPROVEMENT,E,N,1
36,36087,3,3035,8.657861061373373,0.2084074621258452,6,670,RENT,MEDICAL,G,N,1
49,68868,3,45231,16.348864160464593,0.23486405045435632,21,382,MORTGAGE,HOMEIMPROVEMENT,G,N,1
47,139119,17,41745,12.540154239174893,0.05826724454214699,24,510,OWN,VENTURE,C,Y,1
46,43225,16,18241,24.298572030036517,0.17173480107733097,24,612,RENT,MEDICAL,A,N,1
66,115286,18,24154,10.470840580038738,0.41212669268364394,28,636,RENT,VENTURE,D,N,1
62,26643,10,26625,12.993160041715072,0.3269709318500236,28,789,MORTGAGE,HOMEIMPROVEMENT,A,N,0
46,113059,19,45950,24.65720235710841,0.38920127048888686,19,702,MORTGAGE,MEDICAL,A,N,1
47,56727,2,34066,15.729407823769463,0.2512461833572033,18,490,OWN,VENTURE,A,N,1
33,31005,7,34691,15.05260231242507,0.18937814978809853,15,634,MORTGAGE,HOMEIMPROVEMENT,E,N,0
